Ticket,Open Time,Type,Volume,Item,Price,S / L,T / P,Close Time,Price,Commission,Taxes,Swap,Profit
41171969,2023.12.25 23:09:38,sell,0.02,eurusd,1.10204,0,1.10201,2023.12.26 08:47:33,1.10201,-0.2,0,0.01,0.06
41171985,2023.12.25 23:10:05,sell,0.02,eurusd,1.10205,0,1.10201,2023.12.26 08:47:33,1.10201,-0.2,0,0.01,0.08
41172017,2023.12.25 23:20:00,sell,0.03,eurusd,1.10206,0,1.10201,2023.12.26 08:47:33,1.10201,-0.3,0,0.02,0.15
41172041,2023.12.25 23:22:49,sell,0.03,eurusd,1.10205,0,1.10201,2023.12.26 08:47:33,1.10201,-0.3,0,0.02,0.12
41172054,2023.12.25 23:24:02,sell,0.03,eurusd,1.10206,0,1.10201,2023.12.26 08:47:33,1.10201,-0.3,0,0.02,0.15
41172071,2023.12.25 23:24:47,sell,0.03,eurusd,1.10206,0,1.10201,2023.12.26 08:47:33,1.10201,-0.3,0,0.02,0.15
41172087,2023.12.25 23:26:18,sell,0.03,eurusd,1.10209,0,1.10201,2023.12.26 08:47:33,1.10201,-0.3,0,0.02,0.24
41172104,2023.12.25 23:27:20,sell,0.03,eurusd,1.10214,0,1.10201,2023.12.26 08:47:33,1.10201,-0.3,0,0.02,0.39
41172150,2023.12.25 23:28:30,sell,0.03,eurusd,1.10214,0,1.10201,2023.12.26 08:47:33,1.10201,-0.3,0,0.02,0.39
41172165,2023.12.25 23:30:02,sell,0.04,eurusd,1.10219,0,1.10201,2023.12.26 08:47:33,1.10201,-0.4,0,0.02,0.72
41172210,2023.12.25 23:31:30,sell,0.04,eurusd,1.10226,0,1.10201,2023.12.26 08:47:33,1.10202,-0.4,0,0.02,0.96
41172214,2023.12.25 23:31:30,buy,0.01,eurusd,1.10227,0,1.10251,2023.12.26 02:27:08,1.10254,-0.1,0,-0.07,0.27
41172241,2023.12.25 23:32:06,sell,0.04,eurusd,1.10226,0,1.10201,2023.12.26 08:47:33,1.10201,-0.4,0,0.02,1
41172244,2023.12.25 23:32:07,buy,0.01,eurusd,1.10227,0,1.10251,2023.12.26 02:27:08,1.10255,-0.1,0,-0.07,0.28
41172271,2023.12.25 23:33:02,buy,0.01,eurusd,1.10226,0,1.10251,2023.12.26 02:27:08,1.10255,-0.1,0,-0.07,0.29
41172285,2023.12.25 23:33:03,sell,0.04,eurusd,1.10225,0,1.10201,2023.12.26 08:47:33,1.10201,-0.4,0,0.02,0.96
41172302,2023.12.25 23:34:01,buy,0.01,eurusd,1.10226,0,1.10251,2023.12.26 02:27:08,1.10254,-0.1,0,-0.07,0.28
41172318,2023.12.25 23:35:06,buy,0.01,eurusd,1.10225,0,1.10251,2023.12.26 02:27:08,1.10255,-0.1,0,-0.07,0.3
41172322,2023.12.25 23:35:07,sell,0.04,eurusd,1.10224,0,1.10188,2023.12.26 08:49:30,1.10191,-0.4,0,0.02,1.32
41172345,2023.12.25 23:36:00,sell,0.05,eurusd,1.10229,0,1.10201,2023.12.26 08:47:33,1.10201,-0.5,0,0.03,1.4
41172363,2023.12.25 23:37:02,buy,0.01,eurusd,1.10225,0,1.10251,2023.12.26 02:27:08,1.10255,-0.1,0,-0.07,0.3
41172378,2023.12.25 23:38:03,buy,0.01,eurusd,1.10224,0,1.10251,2023.12.26 02:27:08,1.10254,-0.1,0,-0.07,0.3
41172409,2023.12.25 23:45:58,buy,0.01,eurusd,1.10205,0,1.10251,2023.12.26 02:27:08,1.10254,-0.1,0,-0.07,0.49
41172412,2023.12.25 23:45:59,buy,0.01,eurusd,1.10205,0,1.10251,2023.12.26 02:27:08,1.10255,-0.1,0,-0.07,0.5
41172430,2023.12.25 23:46:00,buy,0.01,eurusd,1.10205,0,1.10251,2023.12.26 02:27:08,1.10255,-0.1,0,-0.07,0.5
41172440,2023.12.25 23:46:00,buy,0.02,eurusd,1.10206,0,1.10251,2023.12.26 02:27:08,1.10255,-0.2,0,-0.15,0.98
41172453,2023.12.25 23:46:01,buy,0.02,eurusd,1.10206,0,1.10251,2023.12.26 02:27:08,1.10254,-0.2,0,-0.15,0.96
41172487,2023.12.25 23:49:08,buy,0.02,eurusd,1.10204,0,1.10251,2023.12.26 02:27:08,1.10254,-0.2,0,-0.15,1
41172502,2023.12.25 23:50:09,buy,0.02,eurusd,1.10205,0,1.10251,2023.12.26 02:27:08,1.10255,-0.2,0,-0.15,1
41172522,2023.12.25 23:52:31,buy,0.02,eurusd,1.10204,0,1.10251,2023.12.26 02:27:08,1.10255,-0.2,0,-0.15,1.02
41172538,2023.12.25 23:53:33,buy,0.02,eurusd,1.10203,0,1.10251,2023.12.26 02:27:08,1.10255,-0.2,0,-0.15,1.04
41172554,2023.12.25 23:55:03,buy,0.02,eurusd,1.10203,0,1.10251,2023.12.26 02:27:08,1.10254,-0.2,0,-0.15,1.02
41172576,2023.12.25 23:56:13,buy,0.02,eurusd,1.10201,0,1.10251,2023.12.26 02:27:08,1.10254,-0.2,0,-0.15,1.06
41172593,2023.12.25 23:57:04,buy,0.02,eurusd,1.102,0,1.10251,2023.12.26 02:27:08,1.10254,-0.2,0,-0.15,1.08
41172612,2023.12.25 23:58:12,buy,0.02,eurusd,1.10194,0,1.10251,2023.12.26 02:27:08,1.10254,-0.2,0,-0.15,1.2
41172625,2023.12.25 23:59:02,buy,0.03,eurusd,1.10189,0,1.10251,2023.12.26 02:27:08,1.10254,-0.3,0,-0.22,1.95
41172644,2023.12.26 00:01:03,buy,0.03,eurusd,1.10183,0,1.10251,2023.12.26 02:27:08,1.10254,-0.3,0,0,2.13
41172660,2023.12.26 00:02:04,buy,0.03,eurusd,1.10184,0,1.10251,2023.12.26 02:27:08,1.10254,-0.3,0,0,2.1
41172682,2023.12.26 00:03:06,buy,0.03,eurusd,1.10178,0,1.10251,2023.12.26 02:27:08,1.10254,-0.3,0,0,2.28
41172695,2023.12.26 00:04:06,buy,0.03,eurusd,1.10164,0,1.10251,2023.12.26 02:27:08,1.10254,-0.3,0,0,2.7
41172712,2023.12.26 00:05:23,buy,0.03,eurusd,1.10164,0,1.10251,2023.12.26 02:27:08,1.10254,-0.3,0,0,2.7
41172726,2023.12.26 00:06:35,buy,0.03,eurusd,1.10165,0,1.10251,2023.12.26 02:27:08,1.10254,-0.3,0,0,2.67
41172782,2023.12.26 00:16:05,buy,0.04,eurusd,1.1016,0,1.10251,2023.12.26 02:27:08,1.10254,-0.4,0,0,3.76
41172800,2023.12.26 00:17:12,buy,0.04,eurusd,1.1016,0,1.10251,2023.12.26 02:27:08,1.10254,-0.4,0,0,3.76
41172931,2023.12.26 01:10:05,sell,0.05,eurusd,1.10227,0,1.10201,2023.12.26 08:47:33,1.10201,-0.5,0,0,1.3
41173097,2023.12.26 02:24:02,sell,0.05,eurusd,1.10234,0,1.10201,2023.12.26 08:47:33,1.10201,-0.5,0,0,1.65
41173104,2023.12.26 02:25:41,sell,0.05,eurusd,1.10245,0,1.10201,2023.12.26 08:47:33,1.10201,-0.5,0,0,2.2
41173109,2023.12.26 02:26:42,sell,0.06,eurusd,1.10248,0,1.10163,2023.12.26 08:49:31,1.10191,-0.6,0,0,3.42
41173120,2023.12.26 02:27:05,sell,0.06,eurusd,1.10248,0,1.10201,2023.12.26 08:47:33,1.10201,-0.6,0,0,2.82
41173127,2023.12.26 02:28:09,sell,0.06,eurusd,1.10257,0,1.10201,2023.12.26 08:47:33,1.10201,-0.6,0,0,3.36
41173132,2023.12.26 02:28:10,buy,0.01,eurusd,1.10257,0,1.10222,2023.12.26 13:24:19,1.10222,-0.1,0,0,-0.35
41173139,2023.12.26 02:29:05,buy,0.01,eurusd,1.10257,0,1.10222,2023.12.26 13:24:19,1.10222,-0.1,0,0,-0.35
41173144,2023.12.26 02:30:01,buy,0.01,eurusd,1.10257,0,1.10222,2023.12.26 13:24:19,1.10222,-0.1,0,0,-0.35
41173151,2023.12.26 02:31:13,sell,0.06,eurusd,1.10258,0,1.10201,2023.12.26 08:47:33,1.10201,-0.6,0,0,3.42
41173159,2023.12.26 02:32:03,sell,0.07,eurusd,1.10257,0,1.10201,2023.12.26 08:47:33,1.10201,-0.7,0,0,3.92
41173171,2023.12.26 02:33:05,buy,0.01,eurusd,1.10255,0,1.10222,2023.12.26 13:24:19,1.10222,-0.1,0,0,-0.33
41173176,2023.12.26 02:34:02,buy,0.01,eurusd,1.10255,0,1.10222,2023.12.26 13:24:19,1.10222,-0.1,0,0,-0.33
41173183,2023.12.26 02:36:03,buy,0.01,eurusd,1.10253,0,1.10222,2023.12.26 13:24:19,1.10222,-0.1,0,0,-0.31
41173194,2023.12.26 02:37:38,buy,0.01,eurusd,1.10242,0,1.10222,2023.12.26 13:24:19,1.10222,-0.1,0,0,-0.2
41173199,2023.12.26 02:38:07,buy,0.01,eurusd,1.10243,0,1.10222,2023.12.26 13:24:19,1.10222,-0.1,0,0,-0.21
41173208,2023.12.26 02:39:23,buy,0.01,eurusd,1.10242,0,1.10222,2023.12.26 13:24:19,1.10222,-0.1,0,0,-0.2
41173245,2023.12.26 02:56:01,sell,0.07,eurusd,1.10259,0,1.10201,2023.12.26 08:47:33,1.10201,-0.7,0,0,4.06
41173253,2023.12.26 02:57:00,sell,0.07,eurusd,1.10264,0,1.10188,2023.12.26 08:49:32,1.10192,-0.7,0,0,5.04
41173289,2023.12.26 03:09:13,sell,0.08,eurusd,1.10266,0,1.10201,2023.12.26 08:47:33,1.10201,-0.8,0,0,5.2
41173294,2023.12.26 03:10:07,sell,0.08,eurusd,1.10265,0,1.10201,2023.12.26 08:47:33,1.10201,-0.8,0,0,5.12
41173301,2023.12.26 03:11:04,sell,0.09,eurusd,1.10268,0,1.10201,2023.12.26 08:47:33,1.10201,-0.9,0,0,6.03
41173308,2023.12.26 03:12:00,sell,0.09,eurusd,1.10268,0,1.10201,2023.12.26 08:47:33,1.10201,-0.9,0,0,6.03
41173317,2023.12.26 03:13:11,sell,0.09,eurusd,1.1027,0,1.10201,2023.12.26 08:47:33,1.10201,-0.9,0,0,6.21
41173323,2023.12.26 03:14:07,sell,0.1,eurusd,1.10275,0,1.10201,2023.12.26 08:47:33,1.10201,-1,0,0,7.4
41173332,2023.12.26 03:15:24,sell,0.1,eurusd,1.10276,0,1.10201,2023.12.26 08:47:33,1.10201,-1,0,0,7.5
41173341,2023.12.26 03:17:01,sell,0.11,eurusd,1.10277,0,1.10137,2023.12.26 08:49:32,1.10192,-1.1,0,0,9.35
41173350,2023.12.26 03:19:25,sell,0.11,eurusd,1.10284,0,1.10201,2023.12.26 08:47:33,1.10201,-1.1,0,0,9.13
41173359,2023.12.26 03:21:04,sell,0.12,eurusd,1.10282,0,1.10201,2023.12.26 08:47:33,1.10201,-1.2,0,0,9.72
41173396,2023.12.26 03:35:09,sell,0.13,eurusd,1.10284,0,1.10201,2023.12.26 08:47:33,1.10201,-1.3,0,0,10.79
41173405,2023.12.26 03:37:16,sell,0.13,eurusd,1.10282,0,1.10201,2023.12.26 08:47:33,1.10201,-1.3,0,0,10.53
41173412,2023.12.26 03:38:24,sell,0.14,eurusd,1.10284,0,1.10201,2023.12.26 08:47:33,1.10201,-1.4,0,0,11.62
41173425,2023.12.26 03:42:22,sell,0.15,eurusd,1.10285,0,1.10201,2023.12.26 08:47:33,1.10201,-1.5,0,0,12.6
41173442,2023.12.26 03:47:00,sell,0.15,eurusd,1.10285,0,1.10201,2023.12.26 08:47:33,1.10201,-1.5,0,0,12.6
41173449,2023.12.26 03:48:03,sell,0.16,eurusd,1.10284,0,1.10201,2023.12.26 08:47:33,1.10201,-1.6,0,0,13.28
41173533,2023.12.26 04:23:12,buy,0.01,eurusd,1.10241,0,1.10222,2023.12.26 13:24:19,1.10222,-0.1,0,0,-0.19
41173541,2023.12.26 04:26:02,buy,0.02,eurusd,1.10236,0,1.10222,2023.12.26 13:24:19,1.10222,-0.2,0,0,-0.28
41173555,2023.12.26 04:29:06,buy,0.02,eurusd,1.10236,0,1.10222,2023.12.26 13:24:19,1.10222,-0.2,0,0,-0.28
41173561,2023.12.26 04:30:12,buy,0.02,eurusd,1.10235,0,1.10222,2023.12.26 13:24:19,1.10222,-0.2,0,0,-0.26
41173606,2023.12.26 04:48:00,buy,0.02,eurusd,1.10233,0,1.10222,2023.12.26 13:24:19,1.10222,-0.2,0,0,-0.22
41173613,2023.12.26 04:49:05,buy,0.02,eurusd,1.10232,0,1.10222,2023.12.26 13:24:19,1.10222,-0.2,0,0,-0.2
41173639,2023.12.26 04:59:07,buy,0.02,eurusd,1.10231,0,1.10222,2023.12.26 13:24:19,1.10222,-0.2,0,0,-0.18
41173645,2023.12.26 05:00:10,buy,0.02,eurusd,1.10221,0,1.10222,2023.12.26 13:24:19,1.10222,-0.2,0,0,0.02
41173652,2023.12.26 05:01:06,buy,0.02,eurusd,1.10216,0,1.10222,2023.12.26 13:24:19,1.10222,-0.2,0,0,0.12
41173659,2023.12.26 05:02:05,buy,0.02,eurusd,1.10216,0,1.10222,2023.12.26 13:24:19,1.10222,-0.2,0,0,0.12
41173668,2023.12.26 05:03:00,buy,0.02,eurusd,1.10216,0,1.10222,2023.12.26 13:24:19,1.10222,-0.2,0,0,0.12
41173693,2023.12.26 05:11:18,buy,0.03,eurusd,1.10216,0,1.10222,2023.12.26 13:24:19,1.10222,-0.3,0,0,0.18
41173991,2023.12.26 07:22:06,buy,0.03,eurusd,1.10217,0,1.10222,2023.12.26 13:24:19,1.10222,-0.3,0,0,0.15
41174000,2023.12.26 07:23:02,buy,0.03,eurusd,1.10216,0,1.10222,2023.12.26 13:24:19,1.10222,-0.3,0,0,0.18
41174008,2023.12.26 07:26:02,buy,0.03,eurusd,1.10216,0,1.10222,2023.12.26 13:24:19,1.10222,-0.3,0,0,0.18
41174196,2023.12.26 08:47:02,buy,0.03,eurusd,1.10211,0,1.10222,2023.12.26 13:24:19,1.10222,-0.3,0,0,0.33
41174203,2023.12.26 08:48:06,buy,0.03,eurusd,1.10201,0,1.10222,2023.12.26 13:24:19,1.10222,-0.3,0,0,0.63
41174210,2023.12.26 08:49:09,buy,0.03,eurusd,1.10195,0,1.10222,2023.12.26 13:24:19,1.10222,-0.3,0,0,0.81
41174215,2023.12.26 08:50:14,buy,0.04,eurusd,1.1019,0,1.10222,2023.12.26 13:24:19,1.10222,-0.4,0,0,1.28
41174220,2023.12.26 08:50:14,sell,0.01,eurusd,1.10188,0,1.10139,2023.12.26 08:59:18,1.10139,-0.1,0,0,0.49
41174227,2023.12.26 08:51:01,buy,0.04,eurusd,1.1019,0,1.10222,2023.12.26 13:24:19,1.10222,-0.4,0,0,1.28
41174235,2023.12.26 08:51:11,sell,0.01,eurusd,1.10188,0,1.10139,2023.12.26 08:59:18,1.10139,-0.1,0,0,0.49
41174241,2023.12.26 08:52:15,buy,0.04,eurusd,1.10181,0,1.10222,2023.12.26 13:24:19,1.10222,-0.4,0,0,1.64
41174251,2023.12.26 08:53:02,buy,0.04,eurusd,1.10176,0,1.10222,2023.12.26 13:24:19,1.10222,-0.4,0,0,1.84
41174255,2023.12.26 08:54:04,buy,0.04,eurusd,1.10164,0,1.10222,2023.12.26 13:24:19,1.10222,-0.4,0,0,2.32
41174262,2023.12.26 08:55:06,buy,0.05,eurusd,1.10156,0,1.10222,2023.12.26 13:24:19,1.10222,-0.5,0,0,3.3
41174267,2023.12.26 08:56:05,buy,0.05,eurusd,1.10154,0,1.10222,2023.12.26 13:24:19,1.10222,-0.5,0,0,3.4
41174278,2023.12.26 08:57:11,buy,0.05,eurusd,1.10153,0,1.10222,2023.12.26 13:24:19,1.10222,-0.5,0,0,3.45
41174285,2023.12.26 08:58:13,buy,0.05,eurusd,1.10151,0,1.10222,2023.12.26 13:24:19,1.10222,-0.5,0,0,3.55
41174292,2023.12.26 08:59:04,buy,0.06,eurusd,1.1014,0,1.10222,2023.12.26 13:24:19,1.10222,-0.6,0,0,4.92
41174300,2023.12.26 09:01:02,sell,0.01,eurusd,1.1012,0,1.10104,2023.12.26 12:09:31,1.101,-0.1,0,0,0.2
41174303,2023.12.26 09:01:03,buy,0.06,eurusd,1.10121,0,1.10222,2023.12.26 13:24:19,1.10222,-0.6,0,0,6.06
41174312,2023.12.26 09:02:05,sell,0.01,eurusd,1.10121,0,1.10104,2023.12.26 12:09:31,1.10099,-0.1,0,0,0.22
41174322,2023.12.26 09:03:05,buy,0.06,eurusd,1.10116,0,1.10222,2023.12.26 13:24:19,1.10222,-0.6,0,0,6.36
41174328,2023.12.26 09:04:02,sell,0.01,eurusd,1.10124,0,1.10104,2023.12.26 12:09:31,1.101,-0.1,0,0,0.24
41174335,2023.12.26 09:05:08,sell,0.01,eurusd,1.10129,0,1.10104,2023.12.26 12:09:31,1.101,-0.1,0,0,0.29
41174340,2023.12.26 09:06:05,sell,0.01,eurusd,1.10132,0,1.10104,2023.12.26 12:09:31,1.10099,-0.1,0,0,0.33
41174350,2023.12.26 09:08:19,sell,0.01,eurusd,1.10132,0,1.10104,2023.12.26 12:09:31,1.101,-0.1,0,0,0.32
41174361,2023.12.26 09:10:18,buy,0.06,eurusd,1.10109,0,1.10222,2023.12.26 13:24:19,1.10222,-0.6,0,0,6.78
41174378,2023.12.26 09:15:07,buy,0.07,eurusd,1.10108,0,1.10222,2023.12.26 13:24:19,1.10222,-0.7,0,0,7.98
41174383,2023.12.26 09:16:03,buy,0.07,eurusd,1.10104,0,1.10222,2023.12.26 13:24:19,1.10222,-0.7,0,0,8.26
41174395,2023.12.26 09:19:01,buy,0.07,eurusd,1.10103,0,1.10222,2023.12.26 13:24:19,1.10222,-0.7,0,0,8.33
41174490,2023.12.26 09:55:06,sell,0.01,eurusd,1.10136,0,1.10104,2023.12.26 12:09:31,1.101,-0.1,0,0,0.36
41174502,2023.12.26 09:57:04,sell,0.01,eurusd,1.10142,0,1.10104,2023.12.26 12:09:31,1.101,-0.1,0,0,0.42
41174509,2023.12.26 09:58:01,sell,0.01,eurusd,1.10148,0,1.10104,2023.12.26 12:09:31,1.101,-0.1,0,0,0.48
41174520,2023.12.26 10:02:03,sell,0.01,eurusd,1.10155,0,1.10104,2023.12.26 12:09:31,1.10099,-0.1,0,0,0.56
41174530,2023.12.26 10:04:07,sell,0.02,eurusd,1.10159,0,1.10104,2023.12.26 12:09:31,1.101,-0.2,0,0,1.18
41174537,2023.12.26 10:05:07,sell,0.02,eurusd,1.1016,0,1.10104,2023.12.26 12:09:31,1.10099,-0.2,0,0,1.22
41174543,2023.12.26 10:06:06,sell,0.02,eurusd,1.10164,0,1.10104,2023.12.26 12:09:31,1.10099,-0.2,0,0,1.3
41174554,2023.12.26 10:08:07,sell,0.02,eurusd,1.10176,0,1.10104,2023.12.26 12:09:31,1.10099,-0.2,0,0,1.54
41174563,2023.12.26 10:09:04,sell,0.02,eurusd,1.1018,0,1.10104,2023.12.26 12:09:31,1.101,-0.2,0,0,1.6
41174569,2023.12.26 10:10:09,sell,0.02,eurusd,1.10194,0,1.10104,2023.12.26 12:09:31,1.101,-0.2,0,0,1.88
41174908,2023.12.26 12:42:03,buy,0.08,eurusd,1.10099,0,1.10222,2023.12.26 13:24:19,1.10222,-0.8,0,0,9.84
41174917,2023.12.26 12:43:07,buy,0.08,eurusd,1.10094,0,1.10222,2023.12.26 13:24:19,1.10222,-0.8,0,0,10.24
41174921,2023.12.26 12:43:08,sell,0.01,eurusd,1.10093,0,1.10333,2023.12.27 01:19:53,1.10333,-0.1,0,0.01,-2.4
41174928,2023.12.26 12:44:03,sell,0.01,eurusd,1.10095,0,1.10333,2023.12.27 01:19:53,1.10334,-0.1,0,0.01,-2.39
41174936,2023.12.26 12:45:04,sell,0.01,eurusd,1.10095,0,1.10333,2023.12.27 01:19:53,1.10333,-0.1,0,0.01,-2.38
41174942,2023.12.26 12:46:07,sell,0.01,eurusd,1.10095,0,1.10333,2023.12.27 01:19:53,1.10333,-0.1,0,0.01,-2.38
41174949,2023.12.26 12:47:01,sell,0.01,eurusd,1.10112,0,1.10333,2023.12.27 01:19:53,1.10333,-0.1,0,0.01,-2.21
41174964,2023.12.26 12:51:03,sell,0.01,eurusd,1.1011,0,1.10333,2023.12.27 01:19:53,1.10333,-0.1,0,0.01,-2.23
41174972,2023.12.26 12:52:01,sell,0.01,eurusd,1.10115,0,1.10333,2023.12.27 01:19:53,1.10333,-0.1,0,0.01,-2.18
41174984,2023.12.26 12:55:02,sell,0.01,eurusd,1.10118,0,1.10333,2023.12.27 01:19:53,1.10333,-0.1,0,0.01,-2.15
41174989,2023.12.26 12:56:01,sell,0.01,eurusd,1.10129,0,1.10333,2023.12.27 01:19:53,1.10333,-0.1,0,0.01,-2.04
41175004,2023.12.26 13:00:01,sell,0.01,eurusd,1.1013,0,1.10333,2023.12.27 01:19:53,1.10333,-0.1,0,0.01,-2.03
41175019,2023.12.26 13:04:03,sell,0.02,eurusd,1.10133,0,1.10333,2023.12.27 01:19:53,1.10333,-0.2,0,0.01,-4
41175036,2023.12.26 13:09:06,sell,0.02,eurusd,1.10143,0,1.10333,2023.12.27 01:19:53,1.10333,-0.2,0,0.01,-3.8
41175046,2023.12.26 13:11:04,sell,0.02,eurusd,1.10152,0,1.10333,2023.12.27 01:19:53,1.10333,-0.2,0,0.01,-3.62
41175071,2023.12.26 13:20:03,sell,0.02,eurusd,1.10189,0,1.10333,2023.12.27 01:19:53,1.10333,-0.2,0,0.01,-2.88
41175081,2023.12.26 13:21:07,sell,0.02,eurusd,1.10196,0,1.10333,2023.12.27 01:19:53,1.10333,-0.2,0,0.01,-2.74
41175091,2023.12.26 13:23:02,sell,0.02,eurusd,1.10195,0,1.10333,2023.12.27 01:19:53,1.10333,-0.2,0,0.01,-2.76
41175096,2023.12.26 13:24:07,sell,0.02,eurusd,1.10198,0,1.10333,2023.12.27 01:19:53,1.10333,-0.2,0,0.01,-2.7
41175104,2023.12.26 13:25:18,sell,0.02,eurusd,1.10232,0,1.10333,2023.12.27 01:19:53,1.10333,-0.2,0,0.01,-2.02
41175109,2023.12.26 13:25:18,buy,0.01,eurusd,1.10236,0,1.10239,2023.12.26 14:25:33,1.10257,-0.1,0,0,0.21
41175114,2023.12.26 13:26:01,buy,0.01,eurusd,1.10218,0,1.10239,2023.12.26 14:25:33,1.10257,-0.1,0,0,0.39
41175126,2023.12.26 13:27:05,buy,0.01,eurusd,1.10214,0,1.10239,2023.12.26 14:25:33,1.10255,-0.1,0,0,0.41
41175132,2023.12.26 13:28:04,buy,0.01,eurusd,1.10206,0,1.10239,2023.12.26 14:25:33,1.10257,-0.1,0,0,0.51
41175168,2023.12.26 13:29:07,buy,0.01,eurusd,1.10203,0,1.10239,2023.12.26 14:25:33,1.10257,-0.1,0,0,0.54
41175177,2023.12.26 13:32:02,buy,0.01,eurusd,1.10198,0,1.10239,2023.12.26 14:25:33,1.10257,-0.1,0,0,0.59
41175190,2023.12.26 13:36:04,buy,0.01,eurusd,1.10196,0,1.10239,2023.12.26 14:25:33,1.10257,-0.1,0,0,0.61
41175199,2023.12.26 13:37:05,buy,0.01,eurusd,1.10192,0,1.10239,2023.12.26 14:25:33,1.10257,-0.1,0,0,0.65
41175206,2023.12.26 13:38:02,buy,0.01,eurusd,1.10181,0,1.10239,2023.12.26 14:25:33,1.10257,-0.1,0,0,0.76
41175248,2023.12.26 13:42:02,buy,0.01,eurusd,1.10184,0,1.10239,2023.12.26 14:25:33,1.10257,-0.1,0,0,0.73
41175272,2023.12.26 13:51:02,buy,0.02,eurusd,1.10172,0,1.10239,2023.12.26 14:25:33,1.10257,-0.2,0,0,1.7
41175281,2023.12.26 13:52:04,buy,0.02,eurusd,1.10166,0,1.10239,2023.12.26 14:25:33,1.10257,-0.2,0,0,1.82
41175290,2023.12.26 13:53:01,buy,0.02,eurusd,1.10167,0,1.10239,2023.12.26 14:25:33,1.10257,-0.2,0,0,1.8
41175318,2023.12.26 14:03:04,buy,0.02,eurusd,1.10158,0,1.10239,2023.12.26 14:25:33,1.10257,-0.2,0,0,1.98
41175323,2023.12.26 14:04:03,buy,0.02,eurusd,1.10156,0,1.10239,2023.12.26 14:25:33,1.10255,-0.2,0,0,1.98
41175330,2023.12.26 14:06:05,buy,0.02,eurusd,1.1015,0,1.10239,2023.12.26 14:25:33,1.10255,-0.2,0,0,2.1
41175382,2023.12.26 14:26:03,buy,0.01,eurusd,1.10265,0,1.103,2023.12.26 15:05:36,1.10299,-0.1,0,0,0.34
41175387,2023.12.26 14:26:04,sell,0.02,eurusd,1.10264,0,1.10333,2023.12.27 01:19:53,1.10333,-0.2,0,0.01,-1.38
41175397,2023.12.26 14:27:07,buy,0.01,eurusd,1.10255,0,1.103,2023.12.26 15:05:36,1.103,-0.1,0,0,0.45
41175406,2023.12.26 14:29:06,buy,0.01,eurusd,1.1025,0,1.103,2023.12.26 15:05:36,1.103,-0.1,0,0,0.5
41175413,2023.12.26 14:30:02,buy,0.01,eurusd,1.10226,0,1.103,2023.12.26 15:05:36,1.103,-0.1,0,0,0.74
41175436,2023.12.26 14:38:06,buy,0.01,eurusd,1.10216,0,1.103,2023.12.26 15:05:36,1.103,-0.1,0,0,0.84
41175464,2023.12.26 14:47:01,sell,0.02,eurusd,1.10268,0,1.10333,2023.12.27 01:19:53,1.10334,-0.2,0,0.01,-1.32
41175494,2023.12.26 14:58:02,sell,0.03,eurusd,1.10267,0,1.10333,2023.12.27 01:19:53,1.10333,-0.3,0,0.02,-1.98
41175501,2023.12.26 14:59:02,sell,0.03,eurusd,1.10268,0,1.10333,2023.12.27 01:19:53,1.10333,-0.3,0,0.02,-1.95
41175518,2023.12.26 15:04:10,sell,0.03,eurusd,1.10266,0,1.10333,2023.12.27 01:19:53,1.10334,-0.3,0,0.02,-2.04
41175525,2023.12.26 15:05:01,sell,0.03,eurusd,1.10289,0,1.10333,2023.12.27 01:19:53,1.10333,-0.3,0,0.02,-1.32
41175531,2023.12.26 15:06:02,sell,0.03,eurusd,1.10314,0,1.10333,2023.12.27 01:19:53,1.10333,-0.3,0,0.02,-0.57
41175535,2023.12.26 15:06:02,buy,0.01,eurusd,1.10315,0,1.10334,2023.12.26 16:26:07,1.1034,-0.1,0,0,0.25
41175547,2023.12.26 15:08:04,buy,0.01,eurusd,1.10294,0,1.10334,2023.12.26 16:26:07,1.1034,-0.1,0,0,0.46
